date,est,y_sample,date
1990-10-01,66.4177561634823,66.484,1990-10-01
1990-11-01,66.15868413207342,67.47800000000001,1990-11-01
1990-12-01,66.99673602783866,68.21,1990-12-01
1991-01-01,67.81950525652745,68.637,1991-01-01
1991-02-01,68.39848875466573,68.48899999999999,1991-02-01
1991-03-01,68.55266490792162,67.91199999999999,1991-03-01
1991-04-01,68.53562705225346,68.554,1991-04-01
1991-05-01,68.49326927805244,68.315,1991-05-01
1991-06-01,68.42095323215395,67.46600000000001,1991-06-01
1991-07-01,68.39471363298084,68.001,1991-07-01
1991-08-01,68.13982862319185,69.402,1991-08-01
1991-09-01,68.78456662126818,70.928,1991-09-01
1991-10-01,70.16834669754363,71.495,1991-10-01
1991-11-01,71.14419017061972,71.915,1991-11-01
1991-12-01,71.69119320640475,74.366,1991-12-01
1992-01-01,73.3595834267106,72.512,1992-01-01
1992-02-01,73.56367978482919,71.689,1992-02-01
1992-03-01,73.53443140260114,70.756,1992-03-01
1992-04-01,72.08724390146861,70.748,1992-04-01
1992-05-01,71.33213448001045,71.563,1992-05-01
1992-06-01,71.25412492130066,72.937,1992-06-01
1992-07-01,72.29698831559601,74.652,1992-07-01
1992-08-01,73.81677431693069,75.492,1992-08-01
1992-09-01,75.00496254191988,76.497,1992-09-01
1992-10-01,76.00426304913297,73.994,1992-10-01
1992-11-01,75.95117534460124,73.196,1992-11-01
1992-12-01,75.41491624591237,73.881,1992-12-01
1993-01-01,73.90409105541056,75.303,1993-01-01
1993-02-01,74.65869693327708,76.66199999999998,1993-02-01
1993-03-01,75.97038236065612,76.91199999999998,1993-03-01
1993-04-01,76.72094930044639,77.279,1993-04-01
1993-05-01,77.10462576289972,76.328,1993-05-01
1993-06-01,77.07708184879816,77.667,1993-06-01
1993-07-01,77.43237366924681,77.083,1993-07-01
1993-08-01,77.35831464147257,78.672,1993-08-01
1993-09-01,78.20520037825781,78.743,1993-09-01
1993-10-01,78.63061321449392,78.596,1993-10-01
1993-11-01,78.70672422200691,77.31,1993-11-01
1993-12-01,78.606577114577,77.058,1993-12-01
1994-01-01,78.06300678159957,77.833,1994-01-01
1994-02-01,77.59602313979747,75.628,1994-02-01
1994-03-01,77.39339288669031,73.324,1994-03-01
1994-04-01,76.7111093014213,71.915,1994-04-01
1994-05-01,74.55019227042008,71.483,1994-05-01
1994-06-01,72.7172399393319,70.75,1994-06-01
1994-07-01,71.67420550009503,71.619,1994-07-01
1994-08-01,71.51538668995981,71.343,1994-08-01
1994-09-01,71.45713742600736,69.709,1994-09-01
1994-10-01,71.40135600347094,69.07300000000001,1994-10-01
1994-11-01,70.62133024221524,68.141,1994-11-01
1994-12-01,69.36472621808366,68.126,1994-12-01
